node,tec,vintage,year_all,mode,time,level
R12_PAK,csp_sm1_res3,2050,2050,M1,year,0
R12_PAK,csp_sm1_res3,2050,2055,M1,year,0
R12_PAK,csp_sm1_res3,2050,2060,M1,year,0
R12_PAK,csp_sm1_res3,2050,2070,M1,year,0
R12_PAK,csp_sm1_res3,2055,2055,M1,year,0
R12_PAK,csp_sm1_res3,2055,2060,M1,year,0
R12_PAK,csp_sm1_res3,2055,2070,M1,year,0
R12_PAK,csp_sm1_res3,2060,2060,M1,year,0
R12_PAK,csp_sm1_res3,2060,2070,M1,year,0
R12_PAK,csp_sm1_res3,2070,2070,M1,year,0
R12_PAK,csp_sm1_res4,2005,2005,M1,year,0
R12_PAK,csp_sm1_res4,2005,2010,M1,year,0
R12_PAK,csp_sm1_res4,2005,2015,M1,year,0
R12_PAK,csp_sm1_res4,2005,2020,M1,year,0
R12_PAK,csp_sm1_res4,2005,2025,M1,year,0
R12_PAK,csp_sm1_res4,2005,2030,M1,year,0
R12_PAK,csp_sm1_res4,2010,2010,M1,year,0
R12_PAK,csp_sm1_res4,2010,2015,M1,year,0
R12_PAK,csp_sm1_res4,2010,2020,M1,year,0
R12_PAK,csp_sm1_res4,2010,2025,M1,year,0
R12_PAK,csp_sm1_res4,2010,2030,M1,year,0
R12_PAK,csp_sm1_res4,2010,2035,M1,year,0
R12_PAK,csp_sm1_res4,2015,2015,M1,year,0
R12_PAK,csp_sm1_res4,2015,2020,M1,year,0
R12_PAK,csp_sm1_res4,2015,2025,M1,year,0
R12_PAK,csp_sm1_res4,2015,2030,M1,year,0
R12_PAK,csp_sm1_res4,2015,2035,M1,year,0
R12_PAK,csp_sm1_res4,2015,2040,M1,year,0
R12_PAK,csp_sm1_res4,2020,2020,M1,year,0
R12_PAK,csp_sm1_res4,2020,2025,M1,year,0
R12_PAK,csp_sm1_res4,2020,2030,M1,year,0
R12_PAK,csp_sm1_res4,2020,2035,M1,year,0
R12_PAK,csp_sm1_res4,2020,2040,M1,year,0
R12_PAK,csp_sm1_res4,2020,2045,M1,year,0
R12_PAK,csp_sm1_res4,2025,2025,M1,year,0
R12_PAK,csp_sm1_res4,2025,2030,M1,year,0
R12_PAK,csp_sm1_res4,2025,2035,M1,year,0
R12_PAK,csp_sm1_res4,2025,2040,M1,year,0
R12_PAK,csp_sm1_res4,2025,2045,M1,year,0
R12_PAK,csp_sm1_res4,2025,2050,M1,year,0
R12_PAK,csp_sm1_res4,2030,2030,M1,year,0
R12_PAK,csp_sm1_res4,2030,2035,M1,year,0
R12_PAK,csp_sm1_res4,2030,2040,M1,year,0
R12_PAK,csp_sm1_res4,2030,2045,M1,year,0
R12_PAK,csp_sm1_res4,2030,2050,M1,year,0
R12_PAK,csp_sm1_res4,2030,2055,M1,year,0
R12_PAK,csp_sm1_res4,2035,2035,M1,year,0
R12_PAK,csp_sm1_res4,2035,2040,M1,year,0
R12_PAK,csp_sm1_res4,2035,2045,M1,year,0
R12_PAK,csp_sm1_res4,2035,2050,M1,year,0
R12_PAK,csp_sm1_res4,2035,2055,M1,year,0
R12_PAK,csp_sm1_res4,2035,2060,M1,year,0
R12_PAK,csp_sm1_res4,2040,2040,M1,year,0
R12_PAK,csp_sm1_res4,2040,2045,M1,year,0
R12_PAK,csp_sm1_res4,2040,2050,M1,year,0
R12_PAK,csp_sm1_res4,2040,2055,M1,year,0
R12_PAK,csp_sm1_res4,2040,2060,M1,year,0
R12_PAK,csp_sm1_res4,2040,2070,M1,year,0
R12_PAK,csp_sm1_res4,2045,2045,M1,year,0
R12_PAK,csp_sm1_res4,2045,2050,M1,year,0
R12_PAK,csp_sm1_res4,2045,2055,M1,year,0
R12_PAK,csp_sm1_res4,2045,2060,M1,year,0
R12_PAK,csp_sm1_res4,2045,2070,M1,year,0
R12_PAK,csp_sm1_res4,2050,2050,M1,year,0
R12_PAK,csp_sm1_res4,2050,2055,M1,year,0
R12_PAK,csp_sm1_res4,2050,2060,M1,year,0
R12_PAK,csp_sm1_res4,2050,2070,M1,year,0
R12_PAK,csp_sm1_res4,2055,2055,M1,year,0
R12_PAK,csp_sm1_res4,2055,2060,M1,year,0
R12_PAK,csp_sm1_res4,2055,2070,M1,year,0
R12_PAK,csp_sm1_res4,2060,2060,M1,year,0
R12_PAK,csp_sm1_res4,2060,2070,M1,year,0
R12_PAK,csp_sm1_res4,2070,2070,M1,year,0
R12_PAK,csp_sm1_res5,2005,2005,M1,year,0
R12_PAK,csp_sm1_res5,2005,2010,M1,year,0
R12_PAK,csp_sm1_res5,2005,2015,M1,year,0
R12_PAK,csp_sm1_res5,2005,2020,M1,year,0
R12_PAK,csp_sm1_res5,2005,2025,M1,year,0
R12_PAK,csp_sm1_res5,2005,2030,M1,year,0
R12_PAK,csp_sm1_res5,2010,2010,M1,year,0
R12_PAK,csp_sm1_res5,2010,2015,M1,year,0
R12_PAK,csp_sm1_res5,2010,2020,M1,year,0
R12_PAK,csp_sm1_res5,2010,2025,M1,year,0
R12_PAK,csp_sm1_res5,2010,2030,M1,year,0
R12_PAK,csp_sm1_res5,2010,2035,M1,year,0
R12_PAK,csp_sm1_res5,2015,2015,M1,year,0
R12_PAK,csp_sm1_res5,2015,2020,M1,year,0
R12_PAK,csp_sm1_res5,2015,2025,M1,year,0
R12_PAK,csp_sm1_res5,2015,2030,M1,year,0
R12_PAK,csp_sm1_res5,2015,2035,M1,year,0
R12_PAK,csp_sm1_res5,2015,2040,M1,year,0
R12_PAK,csp_sm1_res5,2020,2020,M1,year,0
R12_PAK,csp_sm1_res5,2020,2025,M1,year,0
R12_PAK,csp_sm1_res5,2020,2030,M1,year,0
R12_PAK,csp_sm1_res5,2020,2035,M1,year,0
R12_PAK,csp_sm1_res5,2020,2040,M1,year,0
R12_PAK,csp_sm1_res5,2020,2045,M1,year,0
R12_PAK,csp_sm1_res5,2025,2025,M1,year,0
R12_PAK,csp_sm1_res5,2025,2030,M1,year,0
R12_PAK,csp_sm1_res5,2025,2035,M1,year,0
R12_PAK,csp_sm1_res5,2025,2040,M1,year,0
R12_PAK,csp_sm1_res5,2025,2045,M1,year,0
R12_PAK,csp_sm1_res5,2025,2050,M1,year,0
R12_PAK,csp_sm1_res5,2030,2030,M1,year,0
R12_PAK,csp_sm1_res5,2030,2035,M1,year,0
R12_PAK,csp_sm1_res5,2030,2040,M1,year,0
R12_PAK,csp_sm1_res5,2030,2045,M1,year,0
R12_PAK,csp_sm1_res5,2030,2050,M1,year,0
R12_PAK,csp_sm1_res5,2030,2055,M1,year,0
R12_PAK,csp_sm1_res5,2035,2035,M1,year,0
R12_PAK,csp_sm1_res5,2035,2040,M1,year,0
R12_PAK,csp_sm1_res5,2035,2045,M1,year,0
R12_PAK,csp_sm1_res5,2035,2050,M1,year,0
R12_PAK,csp_sm1_res5,2035,2055,M1,year,0
R12_PAK,csp_sm1_res5,2035,2060,M1,year,0
R12_PAK,csp_sm1_res5,2040,2040,M1,year,0
R12_PAK,csp_sm1_res5,2040,2045,M1,year,0
R12_PAK,csp_sm1_res5,2040,2050,M1,year,0
R12_PAK,csp_sm1_res5,2040,2055,M1,year,0
R12_PAK,csp_sm1_res5,2040,2060,M1,year,0
R12_PAK,csp_sm1_res5,2040,2070,M1,year,0
R12_PAK,csp_sm1_res5,2045,2045,M1,year,0
R12_PAK,csp_sm1_res5,2045,2050,M1,year,0
R12_PAK,csp_sm1_res5,2045,2055,M1,year,0
R12_PAK,csp_sm1_res5,2045,2060,M1,year,0
R12_PAK,csp_sm1_res5,2045,2070,M1,year,0
R12_PAK,csp_sm1_res5,2050,2050,M1,year,0
R12_PAK,csp_sm1_res5,2050,2055,M1,year,0
R12_PAK,csp_sm1_res5,2050,2060,M1,year,0
R12_PAK,csp_sm1_res5,2050,2070,M1,year,0
R12_PAK,csp_sm1_res5,2055,2055,M1,year,0
R12_PAK,csp_sm1_res5,2055,2060,M1,year,0
R12_PAK,csp_sm1_res5,2055,2070,M1,year,0
R12_PAK,csp_sm1_res5,2060,2060,M1,year,0
R12_PAK,csp_sm1_res5,2060,2070,M1,year,0
R12_PAK,csp_sm1_res5,2070,2070,M1,year,0
R12_PAK,csp_sm1_res6,2005,2005,M1,year,0
R12_PAK,csp_sm1_res6,2005,2010,M1,year,0
R12_PAK,csp_sm1_res6,2005,2015,M1,year,0
R12_PAK,csp_sm1_res6,2005,2020,M1,year,0
R12_PAK,csp_sm1_res6,2005,2025,M1,year,0
R12_PAK,csp_sm1_res6,2005,2030,M1,year,0
R12_PAK,csp_sm1_res6,2010,2010,M1,year,0
R12_PAK,csp_sm1_res6,2010,2015,M1,year,0
R12_PAK,csp_sm1_res6,2010,2020,M1,year,0
R12_PAK,csp_sm1_res6,2010,2025,M1,year,0
R12_PAK,csp_sm1_res6,2010,2030,M1,year,0
R12_PAK,csp_sm1_res6,2010,2035,M1,year,0
R12_PAK,csp_sm1_res6,2015,2015,M1,year,0
R12_PAK,csp_sm1_res6,2015,2020,M1,year,0
R12_PAK,csp_sm1_res6,2015,2025,M1,year,0
R12_PAK,csp_sm1_res6,2015,2030,M1,year,0
R12_PAK,csp_sm1_res6,2015,2035,M1,year,0
R12_PAK,csp_sm1_res6,2015,2040,M1,year,0
R12_PAK,csp_sm1_res6,2020,2020,M1,year,0
R12_PAK,csp_sm1_res6,2020,2025,M1,year,0
R12_PAK,csp_sm1_res6,2020,2030,M1,year,0
R12_PAK,csp_sm1_res6,2020,2035,M1,year,0
R12_PAK,csp_sm1_res6,2020,2040,M1,year,0
R12_PAK,csp_sm1_res6,2020,2045,M1,year,0
R12_PAK,csp_sm1_res6,2025,2025,M1,year,0
R12_PAK,csp_sm1_res6,2025,2030,M1,year,0
R12_PAK,csp_sm1_res6,2025,2035,M1,year,0
R12_PAK,csp_sm1_res6,2025,2040,M1,year,0
R12_PAK,csp_sm1_res6,2025,2045,M1,year,0
R12_PAK,csp_sm1_res6,2025,2050,M1,year,0
R12_PAK,csp_sm1_res6,2030,2030,M1,year,0
R12_PAK,csp_sm1_res6,2030,2035,M1,year,0
R12_PAK,csp_sm1_res6,2030,2040,M1,year,0
R12_PAK,csp_sm1_res6,2030,2045,M1,year,0
R12_PAK,csp_sm1_res6,2030,2050,M1,year,0
R12_PAK,csp_sm1_res6,2030,2055,M1,year,0
R12_PAK,csp_sm1_res6,2035,2035,M1,year,0
R12_PAK,csp_sm1_res6,2035,2040,M1,year,0
R12_PAK,csp_sm1_res6,2035,2045,M1,year,0
R12_PAK,csp_sm1_res6,2035,2050,M1,year,0
R12_PAK,csp_sm1_res6,2035,2055,M1,year,0
R12_PAK,csp_sm1_res6,2035,2060,M1,year,0
R12_PAK,csp_sm1_res6,2040,2040,M1,year,0
R12_PAK,csp_sm1_res6,2040,2045,M1,year,0
R12_PAK,csp_sm1_res6,2040,2050,M1,year,0
R12_PAK,csp_sm1_res6,2040,2055,M1,year,0
R12_PAK,csp_sm1_res6,2040,2060,M1,year,0
R12_PAK,csp_sm1_res6,2040,2070,M1,year,0
R12_PAK,csp_sm1_res6,2045,2045,M1,year,0
R12_PAK,csp_sm1_res6,2045,2050,M1,year,0
R12_PAK,csp_sm1_res6,2045,2055,M1,year,0
R12_PAK,csp_sm1_res6,2045,2060,M1,year,0
R12_PAK,csp_sm1_res6,2045,2070,M1,year,0
R12_PAK,csp_sm1_res6,2050,2050,M1,year,0
R12_PAK,csp_sm1_res6,2050,2055,M1,year,0
R12_PAK,csp_sm1_res6,2050,2060,M1,year,0
R12_PAK,csp_sm1_res6,2050,2070,M1,year,0
R12_PAK,csp_sm1_res6,2055,2055,M1,year,0
R12_PAK,csp_sm1_res6,2055,2060,M1,year,0
R12_PAK,csp_sm1_res6,2055,2070,M1,year,0
R12_PAK,csp_sm1_res6,2060,2060,M1,year,0
R12_PAK,csp_sm1_res6,2060,2070,M1,year,0
R12_PAK,csp_sm1_res6,2070,2070,M1,year,0
R12_PAK,csp_sm1_res7,2005,2005,M1,year,0
R12_PAK,csp_sm1_res7,2005,2010,M1,year,0
R12_PAK,csp_sm1_res7,2005,2015,M1,year,0
R12_PAK,csp_sm1_res7,2005,2020,M1,year,0
R12_PAK,csp_sm1_res7,2005,2025,M1,year,0
R12_PAK,csp_sm1_res7,2005,2030,M1,year,0
R12_PAK,csp_sm1_res7,2010,2010,M1,year,0
R12_PAK,csp_sm1_res7,2010,2015,M1,year,0
R12_PAK,csp_sm1_res7,2010,2020,M1,year,0
R12_PAK,csp_sm1_res7,2010,2025,M1,year,0
R12_PAK,csp_sm1_res7,2010,2030,M1,year,0
R12_PAK,csp_sm1_res7,2010,2035,M1,year,0
R12_PAK,csp_sm1_res7,2015,2015,M1,year,0
R12_PAK,csp_sm1_res7,2015,2020,M1,year,0
R12_PAK,csp_sm1_res7,2015,2025,M1,year,0
R12_PAK,csp_sm1_res7,2015,2030,M1,year,0
R12_PAK,csp_sm1_res7,2015,2035,M1,year,0
R12_PAK,csp_sm1_res7,2015,2040,M1,year,0
R12_PAK,csp_sm1_res7,2020,2020,M1,year,0
R12_PAK,csp_sm1_res7,2020,2025,M1,year,0
R12_PAK,csp_sm1_res7,2020,2030,M1,year,0
R12_PAK,csp_sm1_res7,2020,2035,M1,year,0
R12_PAK,csp_sm1_res7,2020,2040,M1,year,0
R12_PAK,csp_sm1_res7,2020,2045,M1,year,0
R12_PAK,csp_sm1_res7,2025,2025,M1,year,0
R12_PAK,csp_sm1_res7,2025,2030,M1,year,0
R12_PAK,csp_sm1_res7,2025,2035,M1,year,0
R12_PAK,csp_sm1_res7,2025,2040,M1,year,0
R12_PAK,csp_sm1_res7,2025,2045,M1,year,0
R12_PAK,csp_sm1_res7,2025,2050,M1,year,0
R12_PAK,csp_sm1_res7,2030,2030,M1,year,0
R12_PAK,csp_sm1_res7,2030,2035,M1,year,0
R12_PAK,csp_sm1_res7,2030,2040,M1,year,0
R12_PAK,csp_sm1_res7,2030,2045,M1,year,0
R12_PAK,csp_sm1_res7,2030,2050,M1,year,0
R12_PAK,csp_sm1_res7,2030,2055,M1,year,0
R12_PAK,csp_sm1_res7,2035,2035,M1,year,0
R12_PAK,csp_sm1_res7,2035,2040,M1,year,0
R12_PAK,csp_sm1_res7,2035,2045,M1,year,0
R12_PAK,csp_sm1_res7,2035,2050,M1,year,0
R12_PAK,csp_sm1_res7,2035,2055,M1,year,0
R12_PAK,csp_sm1_res7,2035,2060,M1,year,0
R12_PAK,csp_sm1_res7,2040,2040,M1,year,0
R12_PAK,csp_sm1_res7,2040,2045,M1,year,0
R12_PAK,csp_sm1_res7,2040,2050,M1,year,0
R12_PAK,csp_sm1_res7,2040,2055,M1,year,0
R12_PAK,csp_sm1_res7,2040,2060,M1,year,0
R12_PAK,csp_sm1_res7,2040,2070,M1,year,0
R12_PAK,csp_sm1_res7,2045,2045,M1,year,0
R12_PAK,csp_sm1_res7,2045,2050,M1,year,0
R12_PAK,csp_sm1_res7,2045,2055,M1,year,0
R12_PAK,csp_sm1_res7,2045,2060,M1,year,0
R12_PAK,csp_sm1_res7,2045,2070,M1,year,0
R12_PAK,csp_sm1_res7,2050,2050,M1,year,0
R12_PAK,csp_sm1_res7,2050,2055,M1,year,0
R12_PAK,csp_sm1_res7,2050,2060,M1,year,0
R12_PAK,csp_sm1_res7,2050,2070,M1,year,0
R12_PAK,csp_sm1_res7,2055,2055,M1,year,0
R12_PAK,csp_sm1_res7,2055,2060,M1,year,0
R12_PAK,csp_sm1_res7,2055,2070,M1,year,0
R12_PAK,csp_sm1_res7,2060,2060,M1,year,0
R12_PAK,csp_sm1_res7,2060,2070,M1,year,0
R12_PAK,csp_sm1_res7,2070,2070,M1,year,0
R12_PAK,csp_sm3_res,2005,2005,M1,year,0
R12_PAK,csp_sm3_res,2005,2010,M1,year,0
R12_PAK,csp_sm3_res,2005,2015,M1,year,0
R12_PAK,csp_sm3_res,2005,2020,M1,year,0
R12_PAK,csp_sm3_res,2005,2025,M1,year,0
R12_PAK,csp_sm3_res,2005,2030,M1,year,0
R12_PAK,csp_sm3_res,2010,2010,M1,year,0
R12_PAK,csp_sm3_res,2010,2015,M1,year,0
R12_PAK,csp_sm3_res,2010,2020,M1,year,0
R12_PAK,csp_sm3_res,2010,2025,M1,year,0
R12_PAK,csp_sm3_res,2010,2030,M1,year,0
R12_PAK,csp_sm3_res,2010,2035,M1,year,0
R12_PAK,csp_sm3_res,2015,2015,M1,year,0
R12_PAK,csp_sm3_res,2015,2020,M1,year,0
R12_PAK,csp_sm3_res,2015,2025,M1,year,0
R12_PAK,csp_sm3_res,2015,2030,M1,year,0
R12_PAK,csp_sm3_res,2015,2035,M1,year,0
R12_PAK,csp_sm3_res,2015,2040,M1,year,0
R12_PAK,csp_sm3_res,2020,2020,M1,year,0
R12_PAK,csp_sm3_res,2020,2025,M1,year,0
R12_PAK,csp_sm3_res,2020,2030,M1,year,0
R12_PAK,csp_sm3_res,2020,2035,M1,year,0
R12_PAK,csp_sm3_res,2020,2040,M1,year,0
R12_PAK,csp_sm3_res,2020,2045,M1,year,0
R12_PAK,csp_sm3_res,2025,2025,M1,year,0
R12_PAK,csp_sm3_res,2025,2030,M1,year,0
R12_PAK,csp_sm3_res,2025,2035,M1,year,0
R12_PAK,csp_sm3_res,2025,2040,M1,year,0
R12_PAK,csp_sm3_res,2025,2045,M1,year,0
R12_PAK,csp_sm3_res,2025,2050,M1,year,0
R12_PAK,csp_sm3_res,2030,2030,M1,year,0
R12_PAK,csp_sm3_res,2030,2035,M1,year,0
R12_PAK,csp_sm3_res,2030,2040,M1,year,0
R12_PAK,csp_sm3_res,2030,2045,M1,year,0
R12_PAK,csp_sm3_res,2030,2050,M1,year,0
R12_PAK,csp_sm3_res,2030,2055,M1,year,0
R12_PAK,csp_sm3_res,2035,2035,M1,year,0
R12_PAK,csp_sm3_res,2035,2040,M1,year,0
R12_PAK,csp_sm3_res,2035,2045,M1,year,0
R12_PAK,csp_sm3_res,2035,2050,M1,year,0
R12_PAK,csp_sm3_res,2035,2055,M1,year,0
R12_PAK,csp_sm3_res,2035,2060,M1,year,0
R12_PAK,csp_sm3_res,2040,2040,M1,year,0
R12_PAK,csp_sm3_res,2040,2045,M1,year,0
R12_PAK,csp_sm3_res,2040,2050,M1,year,0
R12_PAK,csp_sm3_res,2040,2055,M1,year,0
R12_PAK,csp_sm3_res,2040,2060,M1,year,0
R12_PAK,csp_sm3_res,2040,2070,M1,year,0
R12_PAK,csp_sm3_res,2045,2045,M1,year,0
R12_PAK,csp_sm3_res,2045,2050,M1,year,0
R12_PAK,csp_sm3_res,2045,2055,M1,year,0
R12_PAK,csp_sm3_res,2045,2060,M1,year,0
R12_PAK,csp_sm3_res,2045,2070,M1,year,0
R12_PAK,csp_sm3_res,2050,2050,M1,year,0
R12_PAK,csp_sm3_res,2050,2055,M1,year,0
R12_PAK,csp_sm3_res,2050,2060,M1,year,0
R12_PAK,csp_sm3_res,2050,2070,M1,year,0
R12_PAK,csp_sm3_res,2055,2055,M1,year,0
R12_PAK,csp_sm3_res,2055,2060,M1,year,0
R12_PAK,csp_sm3_res,2055,2070,M1,year,0
R12_PAK,csp_sm3_res,2060,2060,M1,year,0
R12_PAK,csp_sm3_res,2060,2070,M1,year,0
R12_PAK,csp_sm3_res,2070,2070,M1,year,0
R12_PAK,csp_sm3_res1,2005,2005,M1,year,0
R12_PAK,csp_sm3_res1,2005,2010,M1,year,0
R12_PAK,csp_sm3_res1,2005,2015,M1,year,0
R12_PAK,csp_sm3_res1,2005,2020,M1,year,0
R12_PAK,csp_sm3_res1,2005,2025,M1,year,0
R12_PAK,csp_sm3_res1,2005,2030,M1,year,0
R12_PAK,csp_sm3_res1,2010,2010,M1,year,0
R12_PAK,csp_sm3_res1,2010,2015,M1,year,0
R12_PAK,csp_sm3_res1,2010,2020,M1,year,0
R12_PAK,csp_sm3_res1,2010,2025,M1,year,0
R12_PAK,csp_sm3_res1,2010,2030,M1,year,0
R12_PAK,csp_sm3_res1,2010,2035,M1,year,0
R12_PAK,csp_sm3_res1,2015,2015,M1,year,0
R12_PAK,csp_sm3_res1,2015,2020,M1,year,0
R12_PAK,csp_sm3_res1,2015,2025,M1,year,0
R12_PAK,csp_sm3_res1,2015,2030,M1,year,0
R12_PAK,csp_sm3_res1,2015,2035,M1,year,0
R12_PAK,csp_sm3_res1,2015,2040,M1,year,0
R12_PAK,csp_sm3_res1,2020,2020,M1,year,0
R12_PAK,csp_sm3_res1,2020,2025,M1,year,0
R12_PAK,csp_sm3_res1,2020,2030,M1,year,0
R12_PAK,csp_sm3_res1,2020,2035,M1,year,0
R12_PAK,csp_sm3_res1,2020,2040,M1,year,0
R12_PAK,csp_sm3_res1,2020,2045,M1,year,0
R12_PAK,csp_sm3_res1,2025,2025,M1,year,0
R12_PAK,csp_sm3_res1,2025,2030,M1,year,0
R12_PAK,csp_sm3_res1,2025,2035,M1,year,0
R12_PAK,csp_sm3_res1,2025,2040,M1,year,0
R12_PAK,csp_sm3_res1,2025,2045,M1,year,0
R12_PAK,csp_sm3_res1,2025,2050,M1,year,0
R12_PAK,csp_sm3_res1,2030,2030,M1,year,0
R12_PAK,csp_sm3_res1,2030,2035,M1,year,0
R12_PAK,csp_sm3_res1,2030,2040,M1,year,0
R12_PAK,csp_sm3_res1,2030,2045,M1,year,0
R12_PAK,csp_sm3_res1,2030,2050,M1,year,0
R12_PAK,csp_sm3_res1,2030,2055,M1,year,0
R12_PAK,csp_sm3_res1,2035,2035,M1,year,0
R12_PAK,csp_sm3_res1,2035,2040,M1,year,0
R12_PAK,csp_sm3_res1,2035,2045,M1,year,0
R12_PAK,csp_sm3_res1,2035,2050,M1,year,0
R12_PAK,csp_sm3_res1,2035,2055,M1,year,0
R12_PAK,csp_sm3_res1,2035,2060,M1,year,0
R12_PAK,csp_sm3_res1,2040,2040,M1,year,0
R12_PAK,csp_sm3_res1,2040,2045,M1,year,0
R12_PAK,csp_sm3_res1,2040,2050,M1,year,0
R12_PAK,csp_sm3_res1,2040,2055,M1,year,0
R12_PAK,csp_sm3_res1,2040,2060,M1,year,0
R12_PAK,csp_sm3_res1,2040,2070,M1,year,0
R12_PAK,csp_sm3_res1,2045,2045,M1,year,0
R12_PAK,csp_sm3_res1,2045,2050,M1,year,0
R12_PAK,csp_sm3_res1,2045,2055,M1,year,0
R12_PAK,csp_sm3_res1,2045,2060,M1,year,0
R12_PAK,csp_sm3_res1,2045,2070,M1,year,0
R12_PAK,csp_sm3_res1,2050,2050,M1,year,0
R12_PAK,csp_sm3_res1,2050,2055,M1,year,0
R12_PAK,csp_sm3_res1,2050,2060,M1,year,0
R12_PAK,csp_sm3_res1,2050,2070,M1,year,0
R12_PAK,csp_sm3_res1,2055,2055,M1,year,0
R12_PAK,csp_sm3_res1,2055,2060,M1,year,0
R12_PAK,csp_sm3_res1,2055,2070,M1,year,0
R12_PAK,csp_sm3_res1,2060,2060,M1,year,0
R12_PAK,csp_sm3_res1,2060,2070,M1,year,0
R12_PAK,csp_sm3_res1,2070,2070,M1,year,0
R12_PAK,csp_sm3_res2,2005,2005,M1,year,0
R12_PAK,csp_sm3_res2,2005,2010,M1,year,0
R12_PAK,csp_sm3_res2,2005,2015,M1,year,0
R12_PAK,csp_sm3_res2,2005,2020,M1,year,0
R12_PAK,csp_sm3_res2,2005,2025,M1,year,0
R12_PAK,csp_sm3_res2,2005,2030,M1,year,0
R12_PAK,csp_sm3_res2,2010,2010,M1,year,0
R12_PAK,csp_sm3_res2,2010,2015,M1,year,0
R12_PAK,csp_sm3_res2,2010,2020,M1,year,0
R12_PAK,csp_sm3_res2,2010,2025,M1,year,0
R12_PAK,csp_sm3_res2,2010,2030,M1,year,0
R12_PAK,csp_sm3_res2,2010,2035,M1,year,0
R12_PAK,csp_sm3_res2,2015,2015,M1,year,0
R12_PAK,csp_sm3_res2,2015,2020,M1,year,0
R12_PAK,csp_sm3_res2,2015,2025,M1,year,0
R12_PAK,csp_sm3_res2,2015,2030,M1,year,0
R12_PAK,csp_sm3_res2,2015,2035,M1,year,0
R12_PAK,csp_sm3_res2,2015,2040,M1,year,0
R12_PAK,csp_sm3_res2,2020,2020,M1,year,0
R12_PAK,csp_sm3_res2,2020,2025,M1,year,0
R12_PAK,csp_sm3_res2,2020,2030,M1,year,0
R12_PAK,csp_sm3_res2,2020,2035,M1,year,0
R12_PAK,csp_sm3_res2,2020,2040,M1,year,0
R12_PAK,csp_sm3_res2,2020,2045,M1,year,0
R12_PAK,csp_sm3_res2,2025,2025,M1,year,0
R12_PAK,csp_sm3_res2,2025,2030,M1,year,0
R12_PAK,csp_sm3_res2,2025,2035,M1,year,0
R12_PAK,csp_sm3_res2,2025,2040,M1,year,0
R12_PAK,csp_sm3_res2,2025,2045,M1,year,0
R12_PAK,csp_sm3_res2,2025,2050,M1,year,0
R12_PAK,csp_sm3_res2,2030,2030,M1,year,0
R12_PAK,csp_sm3_res2,2030,2035,M1,year,0
R12_PAK,csp_sm3_res2,2030,2040,M1,year,0
R12_PAK,csp_sm3_res2,2030,2045,M1,year,0
R12_PAK,csp_sm3_res2,2030,2050,M1,year,0
R12_PAK,csp_sm3_res2,2030,2055,M1,year,0
R12_PAK,csp_sm3_res2,2035,2035,M1,year,0
R12_PAK,csp_sm3_res2,2035,2040,M1,year,0
R12_PAK,csp_sm3_res2,2035,2045,M1,year,0
R12_PAK,csp_sm3_res2,2035,2050,M1,year,0
R12_PAK,csp_sm3_res2,2035,2055,M1,year,0
R12_PAK,csp_sm3_res2,2035,2060,M1,year,0
R12_PAK,csp_sm3_res2,2040,2040,M1,year,0
R12_PAK,csp_sm3_res2,2040,2045,M1,year,0
R12_PAK,csp_sm3_res2,2040,2050,M1,year,0
R12_PAK,csp_sm3_res2,2040,2055,M1,year,0
R12_PAK,csp_sm3_res2,2040,2060,M1,year,0
R12_PAK,csp_sm3_res2,2040,2070,M1,year,0
R12_PAK,csp_sm3_res2,2045,2045,M1,year,0
R12_PAK,csp_sm3_res2,2045,2050,M1,year,0
R12_PAK,csp_sm3_res2,2045,2055,M1,year,0
R12_PAK,csp_sm3_res2,2045,2060,M1,year,0
R12_PAK,csp_sm3_res2,2045,2070,M1,year,0
R12_PAK,csp_sm3_res2,2050,2050,M1,year,0
R12_PAK,csp_sm3_res2,2050,2055,M1,year,0
R12_PAK,csp_sm3_res2,2050,2060,M1,year,0
R12_PAK,csp_sm3_res2,2050,2070,M1,year,0
R12_PAK,csp_sm3_res2,2055,2055,M1,year,0
R12_PAK,csp_sm3_res2,2055,2060,M1,year,0
R12_PAK,csp_sm3_res2,2055,2070,M1,year,0
R12_PAK,csp_sm3_res2,2060,2060,M1,year,0
R12_PAK,csp_sm3_res2,2060,2070,M1,year,0
R12_PAK,csp_sm3_res2,2070,2070,M1,year,0
R12_PAK,csp_sm3_res3,2005,2005,M1,year,0
R12_PAK,csp_sm3_res3,2005,2010,M1,year,0
R12_PAK,csp_sm3_res3,2005,2015,M1,year,0
R12_PAK,csp_sm3_res3,2005,2020,M1,year,0
R12_PAK,csp_sm3_res3,2005,2025,M1,year,0
R12_PAK,csp_sm3_res3,2005,2030,M1,year,0
R12_PAK,csp_sm3_res3,2010,2010,M1,year,0
R12_PAK,csp_sm3_res3,2010,2015,M1,year,0
R12_PAK,csp_sm3_res3,2010,2020,M1,year,0
R12_PAK,csp_sm3_res3,2010,2025,M1,year,0
R12_PAK,csp_sm3_res3,2010,2030,M1,year,0
R12_PAK,csp_sm3_res3,2010,2035,M1,year,0
R12_PAK,csp_sm3_res3,2015,2015,M1,year,0
R12_PAK,csp_sm3_res3,2015,2020,M1,year,0
R12_PAK,csp_sm3_res3,2015,2025,M1,year,0
R12_PAK,csp_sm3_res3,2015,2030,M1,year,0
R12_PAK,csp_sm3_res3,2015,2035,M1,year,0
